x,y,vx,vy,ax,ay,next_x,next_y,next_vx,next_vy
155.003708,613.878235,-713.422485,278.775452,0.000000,0.000000,143.143066,618.679565,-711.638916,288.078522
143.143066,618.679565,-711.638916,288.078522,0.000000,-41.666668,131.312073,623.635559,-709.859802,297.358337
131.312073,623.635559,-709.859802,297.358337,0.000000,-41.666668,119.510651,628.053101,-708.085144,265.052460
119.510651,628.053101,-708.085144,265.052460,0.000000,-41.666668,108.085403,625.000183,-685.514771,-183.176331
108.085403,625.000183,-685.514771,-183.176331,0.000000,-41.666668,96.688721,621.428833,-683.800964,-214.280899
96.688721,621.428833,-683.800964,-214.280899,0.000000,-41.666668,85.320526,617.340393,-682.091492,-245.307709
85.320526,617.340393,-682.091492,-245.307709,0.000000,-41.666668,73.980751,612.736084,-680.386292,-276.256927
73.980751,612.736084,-680.386292,-276.256927,0.000000,-41.666668,62.669327,607.617249,-678.685303,-307.128784
62.669327,607.617249,-678.685303,-307.128784,0.000000,-41.666668,51.386185,601.985168,-676.988586,-337.923462
51.386185,601.985168,-676.988586,-337.923462,0.000000,-41.666668,40.131248,595.841125,-675.296143,-368.641144
40.131248,595.841125,-675.296143,-368.641144,0.000000,-41.666668,28.904449,589.186401,-673.607910,-399.282043
28.904449,589.186401,-673.607910,-399.282043,0.000000,-41.666668,17.705717,582.022278,-671.923889,-429.846344
17.705717,582.022278,-671.923889,-429.846344,0.000000,-41.666668,28.484135,575.367798,550.979553,-399.269012
28.484135,575.367798,550.979553,-399.269012,0.000000,-41.666668,37.644173,568.203918,549.602112,-429.833344
37.644173,568.203918,549.602112,-429.833344,0.000000,-41.666668,46.781307,560.531921,548.228088,-460.321259
46.781307,560.531921,548.228088,-460.321259,0.000000,-41.666668,55.895599,552.353027,546.857544,-490.732941
55.895599,552.353027,546.857544,-490.732941,0.000000,-41.666668,64.987106,543.668579,545.490417,-521.068604
64.987106,543.668579,545.490417,-521.068604,0.000000,-41.666668,74.055885,534.479797,544.126709,-551.328430
74.055885,534.479797,544.126709,-551.328430,0.000000,-41.666668,83.101990,524.787903,542.766418,-581.512634
83.101990,524.787903,542.766418,-581.512634,0.000000,-41.666668,92.125481,514.594238,541.409485,-611.621399
92.125481,514.594238,541.409485,-611.621399,0.000000,-41.666668,101.126411,503.899994,540.055969,-641.654846
101.126411,503.899994,540.055969,-641.654846,0.000000,-41.666668,110.104843,492.706451,538.705811,-671.613220
110.104843,492.706451,538.705811,-671.613220,0.000000,-41.666668,119.060829,481.014832,537.359070,-701.496704
119.060829,481.014832,537.359070,-701.496704,0.000000,-41.666668,127.994423,468.826416,536.015686,-731.305481
127.994423,468.826416,536.015686,-731.305481,0.000000,-41.666668,136.905685,456.142426,534.675659,-761.039734
136.905685,456.142426,534.675659,-761.039734,0.000000,-41.666668,145.794662,442.964111,533.338989,-790.699646
145.794662,442.964111,533.338989,-790.699646,0.000000,-41.666668,154.661423,429.292694,532.005615,-820.285400
154.661423,429.292694,532.005615,-820.285400,0.000000,-41.666668,163.506012,415.129395,530.675598,-849.797180
163.506012,415.129395,530.675598,-849.797180,0.000000,-41.666668,172.328491,400.475464,529.348938,-879.235229
172.328491,400.475464,529.348938,-879.235229,0.000000,-41.666668,181.128922,385.332123,528.025574,-908.599670
181.128922,385.332123,528.025574,-908.599670,0.000000,-41.666668,189.907349,369.700623,526.705505,-937.890686
189.907349,369.700623,526.705505,-937.890686,0.000000,-41.666668,198.663834,353.582153,525.388733,-967.108459
198.663834,353.582153,525.388733,-967.108459,0.000000,-41.666668,207.398422,336.977936,524.075256,-996.253235
207.398422,336.977936,524.075256,-996.253235,0.000000,-41.666668,216.111176,319.889191,522.765076,-1025.325073
216.111176,319.889191,522.765076,-1025.325073,0.000000,-41.666668,224.802139,302.317108,521.458191,-1054.324219
224.802139,302.317108,521.458191,-1054.324219,0.000000,-41.666668,233.471375,284.262939,519.434875,-1081.752075
233.471375,284.262939,519.434875,-1081.752075,0.000000,-41.666668,242.106979,265.752777,507.343231,-1087.475464
242.106979,265.752777,507.343231,-1087.475464,0.000000,-41.666668,250.541565,247.147461,495.473572,-1092.934570
250.541565,247.147461,495.473572,-1092.934570,0.000000,-41.666668,258.778809,228.451385,483.826294,-1098.140259
258.778809,228.451385,483.826294,-1098.140259,0.000000,-41.666668,266.822418,209.668762,472.401306,-1103.103394
266.822418,209.668762,472.401306,-1103.103394,0.000000,0.000000,274.676086,190.803619,461.198120,-1107.833984
274.676086,190.803619,461.198120,-1107.833984,0.000000,0.000000,282.343506,172.552551,460.045135,-1095.064453
282.343506,172.552551,460.045135,-1095.064453,0.000000,0.000000,289.991760,154.513763,458.895020,-1082.326782
289.991760,154.513763,458.895020,-1082.326782,0.000000,0.000000,297.620880,136.686752,457.747772,-1069.620972
297.620880,136.686752,457.747772,-1069.620972,0.000000,0.000000,305.230927,119.070969,456.603394,-1056.946899
305.230927,119.070969,456.603394,-1056.946899,0.000000,0.000000,312.821960,101.665894,455.461884,-1044.304565
312.821960,101.665894,455.461884,-1044.304565,0.000000,0.000000,320.394012,84.470993,454.323242,-1031.693848
320.394012,84.470993,454.323242,-1031.693848,0.000000,0.000000,327.947144,67.485748,453.187439,-1019.114624
327.947144,67.485748,453.187439,-1019.114624,0.000000,0.000000,335.481384,50.709633,452.054474,-1006.566833
335.481384,50.709633,452.054474,-1006.566833,0.000000,0.000000,342.996796,34.142124,450.924347,-994.050415
342.996796,34.142124,450.924347,-994.050415,0.000000,0.000000,350.493408,17.782701,449.797028,-981.565308
350.493408,17.782701,449.797028,-981.565308,0.000000,0.000000,356.492950,32.731262,359.972809,804.883484
356.492950,32.731262,359.972809,804.883484,0.000000,0.000000,362.477509,46.279118,359.072876,812.871277
362.477509,46.279118,359.072876,812.871277,0.000000,0.000000,368.447083,59.959770,358.175201,820.839111
368.447083,59.959770,358.175201,820.839111,0.000000,0.000000,374.401733,73.772888,357.279755,828.786987
374.401733,73.772888,357.279755,828.786987,0.000000,0.000000,380.341522,87.718140,356.386566,836.715027
380.341522,87.718140,356.386566,836.715027,0.000000,0.000000,386.266449,101.795197,355.495605,844.623230
386.266449,101.795197,355.495605,844.623230,0.000000,0.000000,392.176575,116.003723,354.606873,852.511658
392.176575,116.003723,354.606873,852.511658,0.000000,0.000000,398.071899,130.343399,353.720367,860.380371
398.071899,130.343399,353.720367,860.380371,0.000000,0.000000,403.952515,144.813889,352.836060,868.229431
403.952515,144.813889,352.836060,868.229431,0.000000,0.000000,409.818420,159.414871,351.953979,876.058838
409.818420,159.414871,351.953979,876.058838,0.000000,0.000000,415.669647,174.146011,351.074097,883.868713
415.669647,174.146011,351.074097,883.868713,0.000000,0.000000,421.506256,189.006989,350.196411,891.659058
421.506256,189.006989,350.196411,891.659058,0.000000,0.000000,427.328278,203.997482,349.320923,899.429932
427.328278,203.997482,349.320923,899.429932,0.000000,0.000000,433.135742,219.117172,348.447632,907.181335
433.135742,219.117172,348.447632,907.181335,0.000000,0.000000,438.928680,234.365723,347.576508,914.913391
438.928680,234.365723,347.576508,914.913391,0.000000,0.000000,444.707153,249.742828,346.707581,922.626099
444.707153,249.742828,346.707581,922.626099,0.000000,0.000000,450.471161,265.248169,345.840820,930.319519
450.471161,265.248169,345.840820,930.319519,0.000000,0.000000,456.220764,280.881409,344.976227,937.993713
456.220764,280.881409,344.976227,937.993713,0.000000,0.000000,461.955994,296.642212,344.113800,945.648743
461.955994,296.642212,344.113800,945.648743,0.000000,0.000000,467.676880,312.530304,343.253510,953.284607
467.676880,312.530304,343.253510,953.284607,0.000000,0.000000,473.383484,328.545319,342.395386,960.901367
473.383484,328.545319,342.395386,960.901367,0.000000,0.000000,479.075806,344.686981,341.539398,968.499146
479.075806,344.686981,341.539398,968.499146,0.000000,0.000000,484.753906,360.954956,340.685547,976.077881
484.753906,360.954956,340.685547,976.077881,0.000000,0.000000,490.417816,377.348907,339.833832,983.637695
490.417816,377.348907,339.833832,983.637695,0.000000,0.000000,496.067566,393.868561,338.984253,991.178589
496.067566,393.868561,338.984253,991.178589,0.000000,0.000000,501.703186,410.513580,338.136780,998.700623
501.703186,410.513580,338.136780,998.700623,0.000000,0.000000,507.324707,427.283630,337.291443,1006.203857
507.324707,427.283630,337.291443,1006.203857,0.000000,0.000000,512.932190,444.178436,336.448212,1013.688354
512.932190,444.178436,336.448212,1013.688354,0.000000,0.000000,518.525635,461.197662,335.607086,1021.154114
518.525635,461.197662,335.607086,1021.154114,0.000000,0.000000,524.105103,478.341003,334.768066,1028.601318
524.105103,478.341003,334.768066,1028.601318,0.000000,0.000000,529.670593,495.608154,333.931152,1036.029785
529.670593,495.608154,333.931152,1036.029785,0.000000,0.000000,535.222229,512.998840,333.096313,1043.439697
535.222229,512.998840,333.096313,1043.439697,0.000000,0.000000,540.759949,530.512695,332.263580,1050.831055
540.759949,530.512695,332.263580,1050.831055,0.000000,0.000000,546.283813,548.149414,331.432922,1058.203979
546.283813,548.149414,331.432922,1058.203979,0.000000,0.000000,551.793884,565.908691,330.604340,1065.558472
551.793884,565.908691,330.604340,1065.558472,0.000000,0.000000,557.290161,583.790283,329.777832,1072.894531
557.290161,583.790283,329.777832,1072.894531,0.000000,0.000000,562.772705,601.793823,328.953400,1080.212280
562.772705,601.793823,328.953400,1080.212280,0.000000,0.000000,568.241577,619.919006,328.131012,1087.511719
568.241577,619.919006,328.131012,1087.511719,0.000000,0.000000,573.696777,638.165527,327.310699,1094.792969
573.696777,638.165527,327.310699,1094.792969,0.000000,0.000000,577.471802,615.310913,226.503204,-897.730225
577.471802,615.310913,226.503204,-897.730225,0.000000,0.000000,581.237427,600.552795,225.936951,-885.485901
581.237427,600.552795,225.936951,-885.485901,41.666668,0.000000,584.993652,585.998230,225.372116,-873.272217
584.993652,585.998230,225.372116,-873.272217,41.666668,0.000000,589.433167,571.646729,266.371185,-861.089050
589.433167,571.646729,266.371185,-861.089050,41.666668,0.000000,594.554321,557.497803,307.267761,-848.936340
594.554321,557.497803,307.267761,-848.936340,41.666668,0.000000,600.355347,543.550903,348.062073,-836.814026
600.355347,543.550903,348.062073,-836.814026,41.666668,0.000000,606.834595,529.805542,388.754395,-824.721985
606.834595,529.805542,388.754395,-824.721985,41.666668,0.000000,613.990356,516.261230,429.345001,-812.660156
613.990356,516.261230,429.345001,-812.660156,41.666668,0.000000,621.820923,502.917419,469.834137,-800.628479
621.820923,502.917419,469.834137,-800.628479,41.666668,0.000000,630.324646,489.773651,510.222046,-788.626892
630.324646,489.773651,510.222046,-788.626892,41.666668,0.000000,639.499817,476.829407,550.509033,-776.655334
639.499817,476.829407,550.509033,-776.655334,41.666668,0.000000,649.344727,464.084167,590.695313,-764.713684
649.344727,464.084167,590.695313,-764.713684,41.666668,0.000000,659.857727,451.537476,630.781067,-752.801880
659.857727,451.537476,630.781067,-752.801880,41.666668,0.000000,671.037170,439.188812,670.766663,-740.919861
671.037170,439.188812,670.766663,-740.919861,41.666668,0.000000,682.881348,427.037689,710.652283,-729.067566
682.881348,427.037689,710.652283,-729.067566,41.666668,0.000000,695.388672,415.083618,750.438171,-717.244873
695.388672,415.083618,750.438171,-717.244873,41.666668,0.000000,708.557434,403.326080,790.124573,-705.451782
708.557434,403.326080,790.124573,-705.451782,41.666668,0.000000,722.385986,391.764618,829.711792,-693.688171
722.385986,391.764618,829.711792,-693.688171,41.666668,0.000000,736.872681,380.398712,869.200012,-681.953979
736.872681,380.398712,869.200012,-681.953979,0.000000,0.000000,752.015869,369.227905,908.589539,-670.249084
752.015869,369.227905,908.589539,-670.249084,0.000000,0.000000,767.121155,358.251678,906.318054,-658.573486
767.121155,358.251678,906.318054,-658.573486,0.000000,0.000000,782.188721,347.469574,904.052246,-646.927063
782.188721,347.469574,904.052246,-646.927063,0.000000,0.000000,797.218567,336.881073,901.792114,-635.309753
797.218567,336.881073,901.792114,-635.309753,0.000000,0.000000,812.210876,326.485718,899.537659,-623.721497
812.210876,326.485718,899.537659,-623.721497,0.000000,0.000000,827.165710,316.283020,897.288818,-612.162170
827.165710,316.283020,897.288818,-612.162170,0.000000,0.000000,842.083130,306.272491,895.045593,-600.631775
842.083130,306.272491,895.045593,-600.631775,0.000000,0.000000,856.963257,296.453644,892.807983,-589.130188
856.963257,296.453644,892.807983,-589.130188,0.000000,0.000000,871.806213,286.826019,890.575989,-577.657349
871.806213,286.826019,890.575989,-577.657349,0.000000,0.000000,886.612061,277.389130,888.349548,-566.213196
886.612061,277.389130,888.349548,-566.213196,0.000000,0.000000,901.380859,268.142487,886.128662,-554.797668
901.380859,268.142487,886.128662,-554.797668,0.000000,0.000000,916.112732,259.085632,883.913330,-543.410706
916.112732,259.085632,883.913330,-543.410706,0.000000,0.000000,930.807800,250.218094,881.703552,-532.052185
930.807800,250.218094,881.703552,-532.052185,0.000000,0.000000,945.466125,241.539398,879.499268,-520.722046
945.466125,241.539398,879.499268,-520.722046,0.000000,0.000000,960.087830,233.049057,877.300537,-509.420227
960.087830,233.049057,877.300537,-509.420227,0.000000,0.000000,974.672974,224.746613,875.107300,-498.146667
974.672974,224.746613,875.107300,-498.146667,0.000000,0.000000,989.221619,216.631592,872.919556,-486.901306
989.221619,216.631592,872.919556,-486.901306,0.000000,0.000000,1003.733887,208.703522,870.737244,-475.684052
1003.733887,208.703522,870.737244,-475.684052,0.000000,0.000000,1018.209900,200.961945,868.560425,-464.494843
1018.209900,200.961945,868.560425,-464.494843,0.000000,0.000000,1032.649658,193.406387,866.389038,-453.333618
1032.649658,193.406387,866.389038,-453.333618,0.000000,0.000000,1047.053345,186.036377,864.223083,-442.200287
1047.053345,186.036377,864.223083,-442.200287,0.000000,0.000000,1061.421021,178.851471,862.062500,-431.094788
1061.421021,178.851471,862.062500,-431.094788,0.000000,0.000000,1075.752808,171.851181,859.907349,-420.017059
1075.752808,171.851181,859.907349,-420.017059,0.000000,0.000000,1090.048828,165.035065,857.757568,-408.967010
1090.048828,165.035065,857.757568,-408.967010,0.000000,0.000000,1104.309082,158.402649,855.613159,-397.944580
1104.309082,158.402649,855.613159,-397.944580,0.000000,0.000000,1118.533691,151.953491,853.474121,-386.949707
1118.533691,151.953491,853.474121,-386.949707,0.000000,0.000000,1132.722656,145.687119,851.340454,-375.982330
1132.722656,145.687119,851.340454,-375.982330,0.000000,0.000000,1120.749756,140.891388,-698.082947,-287.743164
1120.749756,140.891388,-698.082947,-287.743164,0.000000,0.000000,1109.144165,136.274323,-696.337769,-277.023804
1109.144165,136.274323,-696.337769,-277.023804,0.000000,0.000000,1097.567505,131.835464,-694.596924,-266.331238
1097.567505,131.835464,-694.596924,-266.331238,0.000000,0.000000,1086.019775,127.574371,-692.860413,-255.665405
1086.019775,127.574371,-692.860413,-255.665405,0.000000,0.000000,1074.500977,123.490601,-691.128235,-245.026245
1074.500977,123.490601,-691.128235,-245.026245,0.000000,0.000000,1063.010986,119.583702,-689.400391,-234.413681
1063.010986,119.583702,-689.400391,-234.413681,0.000000,0.000000,1051.549683,115.853241,-687.676880,-223.827652
1051.549683,115.853241,-687.676880,-223.827652,0.000000,0.000000,1040.117065,112.298775,-685.957703,-213.268082
1040.117065,112.298775,-685.957703,-213.268082,0.000000,0.000000,1028.713013,108.919861,-684.242798,-202.734909
1028.713013,108.919861,-684.242798,-202.734909,-41.666668,0.000000,1017.337463,105.716057,-682.532166,-192.228073
1017.337463,105.716057,-682.532166,-192.228073,-41.666668,0.000000,1005.297668,102.686935,-722.388367,-181.747498
1005.297668,102.686935,-722.388367,-181.747498,-41.666668,0.000000,992.595276,99.832047,-762.144897,-171.293137
992.595276,99.832047,-762.144897,-171.293137,-41.666668,0.000000,979.231934,97.150963,-801.802063,-160.864899
979.231934,97.150963,-801.802063,-160.864899,-41.666668,0.000000,965.209290,94.643250,-841.360107,-150.462738
965.209290,94.643250,-841.360107,-150.462738,-41.666668,0.000000,950.528992,92.308472,-880.819214,-140.086578
950.528992,92.308472,-880.819214,-140.086578,-41.666668,0.000000,935.192688,90.146202,-920.179688,-129.736359
935.192688,90.146202,-920.179688,-129.736359,-41.666668,0.000000,919.201965,88.155998,-959.441772,-119.412018
919.201965,88.155998,-959.441772,-119.412018,-41.666668,0.000000,902.558533,86.337440,-998.605713,-109.113487
902.558533,86.337440,-998.605713,-109.113487,0.000000,0.000000,885.263977,84.690094,-1037.671631,-98.840706
885.263977,84.690094,-1037.671631,-98.840706,0.000000,0.000000,868.012695,83.213531,-1035.077515,-88.593605
868.012695,83.213531,-1035.077515,-88.593605,0.000000,0.000000,850.804504,81.907326,-1032.489868,-78.372124
850.804504,81.907326,-1032.489868,-78.372124,0.000000,0.000000,833.639343,80.771057,-1029.908691,-68.176193
833.639343,80.771057,-1029.908691,-68.176193,0.000000,0.000000,816.517090,79.804291,-1027.333862,-58.005753
816.517090,79.804291,-1027.333862,-58.005753,0.000000,0.000000,799.437683,79.006615,-1024.765503,-47.860737
799.437683,79.006615,-1024.765503,-47.860737,0.000000,0.000000,782.400940,78.377594,-1022.203613,-37.741085
782.400940,78.377594,-1022.203613,-37.741085,0.000000,0.000000,765.406799,77.916817,-1019.648132,-27.646732
765.406799,77.916817,-1019.648132,-27.646732,0.000000,0.000000,748.455139,77.623856,-1017.098999,-17.577614
748.455139,77.623856,-1017.098999,-17.577614,0.000000,0.000000,731.545898,77.498291,-1014.556274,-7.533669
731.545898,77.498291,-1014.556274,-7.533669,0.000000,0.000000,714.678894,77.539711,-1012.019897,2.485166
714.678894,77.539711,-1012.019897,2.485166,0.000000,0.000000,697.854065,77.747696,-1009.489868,12.478953
697.854065,77.747696,-1009.489868,12.478953,0.000000,0.000000,681.071289,78.121826,-1006.966125,22.447758
681.071289,78.121826,-1006.966125,22.447758,0.000000,0.000000,664.330505,78.661690,-1004.448730,32.391640
664.330505,78.661690,-1004.448730,32.391640,0.000000,0.000000,647.631531,79.366867,-1001.937622,42.310661
647.631531,79.366867,-1001.937622,42.310661,0.000000,0.000000,630.974304,80.236946,-999.432800,52.204884
630.974304,80.236946,-999.432800,52.204884,0.000000,0.000000,614.358765,81.271523,-996.934204,62.074371
614.358765,81.271523,-996.934204,62.074371,0.000000,0.000000,597.784729,82.470177,-994.441895,71.919189
597.784729,82.470177,-994.441895,71.919189,0.000000,0.000000,581.252136,83.832497,-991.955811,81.739395
581.252136,83.832497,-991.955811,81.739395,0.000000,0.000000,564.760864,85.358078,-989.475952,91.535049
564.760864,85.358078,-989.475952,91.535049,0.000000,0.000000,548.310852,87.046516,-987.002258,101.306213
548.310852,87.046516,-987.002258,101.306213,0.000000,0.000000,531.901917,88.897400,-984.534729,111.052948
531.901917,88.897400,-984.534729,111.052948,0.000000,0.000000,515.534058,90.910324,-982.073364,120.775314
515.534058,90.910324,-982.073364,120.775314,0.000000,0.000000,499.207092,93.084877,-979.618164,130.473373
499.207092,93.084877,-979.618164,130.473373,0.000000,0.000000,482.920929,95.420662,-977.169128,140.147186
482.920929,95.420662,-977.169128,140.147186,0.000000,0.000000,466.675476,97.917274,-974.726196,149.796814
466.675476,97.917274,-974.726196,149.796814,0.000000,0.000000,450.470642,100.574310,-972.289368,159.422318
450.470642,100.574310,-972.289368,159.422318,0.000000,0.000000,434.306335,103.391373,-969.858643,169.023758
434.306335,103.391373,-969.858643,169.023758,0.000000,0.000000,418.182434,106.368057,-967.434021,178.601196
418.182434,106.368057,-967.434021,178.601196,0.000000,0.000000,402.098846,109.503967,-965.015442,188.154694
402.098846,109.503967,-965.015442,188.154694,0.000000,0.000000,386.055450,112.798706,-962.602905,197.684311
386.055450,112.798706,-962.602905,197.684311,0.000000,0.000000,370.052185,116.251877,-960.196411,207.190094
370.052185,116.251877,-960.196411,207.190094,0.000000,0.000000,354.088928,119.863083,-957.795898,216.672119
354.088928,119.863083,-957.795898,216.672119,0.000000,0.000000,338.165558,123.631927,-955.401428,226.130432
338.165558,123.631927,-955.401428,226.130432,0.000000,0.000000,322.282013,127.558014,-953.012939,235.565109
322.282013,127.558014,-953.012939,235.565109,0.000000,0.000000,306.438171,131.640945,-950.630432,244.976196
306.438171,131.640945,-950.630432,244.976196,0.000000,0.000000,290.633942,135.880341,-948.253845,254.363754
290.633942,135.880341,-948.253845,254.363754,0.000000,0.000000,274.869232,140.275803,-945.883240,263.727844
274.869232,140.275803,-945.883240,263.727844,0.000000,0.000000,259.143921,144.826950,-943.518555,273.068512
259.143921,144.826950,-943.518555,273.068512,0.000000,0.000000,243.457916,149.533386,-941.159790,282.385834
243.457916,149.533386,-941.159790,282.385834,0.000000,0.000000,227.811127,154.394714,-938.806885,291.679871
227.811127,154.394714,-938.806885,291.679871,0.000000,0.000000,212.203461,159.410553,-936.459900,300.950684
212.203461,159.410553,-936.459900,300.950684,0.000000,0.000000,196.634811,164.580521,-934.118774,310.198303
196.634811,164.580521,-934.118774,310.198303,0.000000,0.000000,181.105087,169.904236,-931.783508,319.422821
181.105087,169.904236,-931.783508,319.422821,0.000000,0.000000,165.614182,175.381302,-929.454041,328.624268
165.614182,175.381302,-929.454041,328.624268,0.000000,0.000000,150.162003,181.011353,-927.130432,337.802704
150.162003,181.011353,-927.130432,337.802704,0.000000,0.000000,134.748459,186.793991,-924.812622,346.958191
134.748459,186.793991,-924.812622,346.958191,0.000000,0.000000,119.373444,192.728836,-922.500610,356.090790
119.373444,192.728836,-922.500610,356.090790,0.000000,0.000000,104.036873,198.815506,-920.194336,365.200562
104.036873,198.815506,-920.194336,365.200562,0.000000,0.000000,88.738640,205.053635,-917.893860,374.287567
88.738640,205.053635,-917.893860,374.287567,0.000000,0.000000,73.478653,211.442825,-915.599121,383.351837
73.478653,211.442825,-915.599121,383.351837,0.000000,0.000000,58.256817,217.982712,-913.310120,392.393463
58.256817,217.982712,-913.310120,392.393463,0.000000,0.000000,43.073036,224.672913,-911.026855,401.412476
43.073036,224.672913,-911.026855,401.412476,0.000000,0.000000,27.927216,231.513062,-908.749268,410.408936
27.927216,231.513062,-908.749268,410.408936,0.000000,0.000000,12.819258,238.502777,-906.477417,419.382904
12.819258,238.502777,-906.477417,419.382904,0.000000,0.000000,30.712345,244.268890,743.309631,345.965393
30.712345,244.268890,743.309631,345.965393,0.000000,0.000000,43.069870,250.187225,741.451355,355.100494
43.069870,250.187225,741.451355,355.100494,0.000000,0.000000,55.396500,256.257446,739.597717,364.212738
55.396500,256.257446,739.597717,364.212738,0.000000,0.000000,67.692314,262.479156,737.748718,373.302216
67.692314,262.479156,737.748718,373.302216,0.000000,0.000000,79.957390,268.851959,735.904358,382.368958
79.957390,268.851959,735.904358,382.368958,0.000000,0.000000,92.191803,275.375519,734.064575,391.413025
92.191803,275.375519,734.064575,391.413025,0.000000,0.000000,104.395630,282.049438,732.229431,400.434479
104.395630,282.049438,732.229431,400.434479,0.000000,0.000000,116.568947,288.873322,730.398865,409.433380
116.568947,288.873322,730.398865,409.433380,0.000000,0.000000,128.711823,295.846832,728.572876,418.409790
128.711823,295.846832,728.572876,418.409790,0.000000,0.000000,140.824341,302.969574,726.751465,427.363770
140.824341,302.969574,726.751465,427.363770,0.000000,0.000000,152.906586,310.241150,724.934570,436.295349
152.906586,310.241150,724.934570,436.295349,0.000000,0.000000,164.958618,317.661224,723.122253,445.204620
164.958618,317.661224,723.122253,445.204620,0.000000,0.000000,176.980530,325.229431,721.314453,454.091614
176.980530,325.229431,721.314453,454.091614,0.000000,0.000000,188.972382,332.945374,719.511169,462.956390
188.972382,332.945374,719.511169,462.956390,0.000000,0.000000,200.934250,340.808685,717.712402,471.799011
200.934250,340.808685,717.712402,471.799011,0.000000,0.000000,212.866226,348.819000,715.918152,480.619507
212.866226,348.819000,715.918152,480.619507,0.000000,0.000000,224.768372,356.975952,714.128357,489.417969
224.768372,356.975952,714.128357,489.417969,0.000000,0.000000,236.640762,365.279205,712.343018,498.194427
236.640762,365.279205,712.343018,498.194427,0.000000,0.000000,248.483459,373.728363,710.562134,506.948944
248.483459,373.728363,710.562134,506.948944,0.000000,0.000000,260.296570,382.323059,708.785706,515.681580
260.296570,382.323059,708.785706,515.681580,0.000000,0.000000,272.080139,391.062927,707.013733,524.392395
272.080139,391.062927,707.013733,524.392395,0.000000,0.000000,283.834229,399.947632,705.246216,533.081421
283.834229,399.947632,705.246216,533.081421,0.000000,0.000000,295.558960,408.976776,703.483093,541.748718
295.558960,408.976776,703.483093,541.748718,0.000000,0.000000,307.254364,418.150024,701.724365,550.394348
307.254364,418.150024,701.724365,550.394348,0.000000,0.000000,318.920532,427.467010,699.970032,559.018372
318.920532,427.467010,699.970032,559.018372,0.000000,0.000000,330.557526,436.927368,698.220093,567.620850
330.557526,436.927368,698.220093,567.620850,0.000000,0.000000,342.165436,446.530731,696.474548,576.201782
342.165436,446.530731,696.474548,576.201782,0.000000,0.000000,353.744324,456.276764,694.733337,584.761292
353.744324,456.276764,694.733337,584.761292,0.000000,0.000000,365.294281,466.165100,692.996521,593.299377
365.294281,466.165100,692.996521,593.299377,0.000000,0.000000,376.815338,476.195374,691.264038,601.816101
376.815338,476.195374,691.264038,601.816101,0.000000,0.000000,388.307617,486.367249,689.535889,610.311584
388.307617,486.367249,689.535889,610.311584,0.000000,0.000000,399.771149,496.680359,687.812073,618.785828
399.771149,496.680359,687.812073,618.785828,0.000000,0.000000,411.206024,507.134338,686.092529,627.238892
411.206024,507.134338,686.092529,627.238892,0.000000,0.000000,422.612305,517.728882,684.377319,635.670776
422.612305,517.728882,684.377319,635.670776,0.000000,0.000000,433.990082,528.463562,682.666382,644.081604
433.990082,528.463562,682.666382,644.081604,0.000000,0.000000,445.339417,539.338074,680.959717,652.471375
445.339417,539.338074,680.959717,652.471375,0.000000,0.000000,456.660370,550.352051,679.257324,660.840210
456.660370,550.352051,679.257324,660.840210,0.000000,0.000000,467.953033,561.505188,677.559204,669.188110
467.953033,561.505188,677.559204,669.188110,0.000000,0.000000,479.217468,572.797119,675.865295,677.515137
479.217468,572.797119,675.865295,677.515137,0.000000,0.000000,490.453735,584.227478,674.175659,685.821350
490.453735,584.227478,674.175659,685.821350,0.000000,0.000000,501.661896,595.795898,672.490234,694.106812
501.661896,595.795898,672.490234,694.106812,41.666668,0.000000,512.842041,607.502075,670.809021,702.371521
512.842041,607.502075,670.809021,702.371521,41.666668,0.000000,524.686951,619.345642,710.694519,710.615601
524.686951,619.345642,710.694519,710.615601,41.666668,0.000000,537.194946,631.326294,750.480286,718.839050
537.194946,631.326294,750.480286,718.839050,41.666668,0.000000,549.267334,619.081116,724.342102,-589.448059
549.267334,619.081116,724.342102,-589.448059,41.666668,0.000000,562.002258,609.448181,764.093750,-577.974426
562.002258,609.448181,764.093750,-577.974426,41.666668,0.000000,575.398010,600.006042,803.746033,-566.529480
575.398010,600.006042,803.746033,-566.529480,41.666668,0.000000,589.453003,590.754150,843.299194,-555.113159
589.453003,590.754150,843.299194,-555.113159,41.666668,0.000000,604.165588,581.692078,882.753479,-543.725403
604.165588,581.692078,882.753479,-543.725403,41.666668,0.000000,619.534058,572.819336,922.109131,-532.366089
619.534058,572.819336,922.109131,-532.366089,0.000000,0.000000,635.556824,564.135437,961.366394,-521.035156
635.556824,564.135437,961.366394,-521.035156,0.000000,0.000000,651.539551,555.639893,958.962952,-509.732544
651.539551,555.639893,958.962952,-509.732544,0.000000,0.000000,667.482300,547.332275,956.565552,-498.458221
667.482300,547.332275,956.565552,-498.458221,0.000000,0.000000,683.385193,539.212097,954.174133,-487.212067
683.385193,539.212097,954.174133,-487.212067,0.000000,0.000000,699.248352,531.278870,951.788696,-475.994049
699.248352,531.278870,951.788696,-475.994049,0.000000,0.000000,715.071838,523.532104,949.409241,-464.804077
715.071838,523.532104,949.409241,-464.804077,0.000000,0.000000,730.855774,515.971375,947.035706,-453.642059
